,time,likes,title,maintext,user_id,user_age,user_inlevel,sentiment,anticipation
30404,2019/3/5 9:32,1,今天必须红。两会开幕，两会红,今天必须红。两会开幕，两会红,6.63E+15,3.9年,8,,
100029,2019/1/22 11:42,0,我想用两个字形容我的祖国,我想用两个字形容我的祖国,8.01E+15,10个月,4,,
257462,2018/11/12 22:16,0,大盘多日反弹，内心深处总有伤。不知何日解套，政策是只争朝夕。,大盘多日反弹，内心深处总有伤。不知何日解套，政策是只争朝夕。,6.17E+15,1.9年,5,,
706922,2018/5/18 0:06,0,取消樱花税,取消樱花税,6.69E+15,4.7年,5,,
634791,2018/6/21 13:57,0,涨涨涨涨涨,涨涨涨涨涨,6.73E+15,1.8年,4,,
609405,2018/6/28 22:01,1,天天跌，哭哭唧唧的闹心,天天跌，哭哭唧唧的闹心,9.22E+15,4.3年,4,,
47366,2019/2/26 13:48,0,不跑是我傻，先出来,不跑是我傻，先出来,4.93E+15,2.4年,5,,
144853,2018/12/27 22:22,4,以前，只要美股跌，我们跌就有借口。受其影响。这美股大涨，我们:却在不不停的跌。已,以前，只要美股跌，我们跌就有借口。受其影响。这美股大涨，我们:却在不不停的跌。已经跌上瘾了。没救了。,6.26E+15,3.1年,6,,
617787,2018/6/27 14:51,1,完美护盘，保住2800,完美护盘，保住2800,1.01E+15,2年,6,,
770542,2018/3/26 14:16,0,准备高台跳水[想一下][想一下][想一下][想一下]会不会[买入][买入][买入,准备高台跳水会不会,3.75E+15,3.3年,5,,
320884,2018/10/18 10:12,0,哈哈！,哈哈！,1.50E+15,3.1年,5,,
58527,2019/2/21 14:48,0,没钱拉升只能跳水快逃命啊逃,逃,8.27E+15,2年,5,,
414382,2018/9/11 9:44,1,离低点2636点一步之遥，再耐心等待吧！,,2.84E+15,3年,6,,
31040,2019/3/5 6:13,1,带上金箍，再也不是个泼猴。 人世间的情欲不再沾半点,带上金箍，再也不是个泼猴。人世间的情欲不再沾半点,5.34E+15,3.9年,5,,
39220,2019/3/1 3:23,0,A股不差钱,A股不差钱,3.85E+15,4个月,5,,
716203,2018/5/9 11:37,0,下午要大涨了,下午要大涨了,6.14E+15,1.5年,4,,
170115,2018/12/21 14:11,0,敢破2449点，我就敢放心的去爽几天!,敢破2449点，我就敢放心的去爽几天!,9.27E+15,6.9年,6,,
175869,2018/12/20 19:00,1,黑一周收盘2486.50,下周开门红,5.13E+15,6.6年,7,,
552591,2018/7/19 9:34,1,要跌就跌，别畏畏缩缩的，大方点！,要跌就跌，别畏畏缩缩的，大方点！,2.21E+15,4.1年,4,,
387659,2018/9/18 9:17,2,昨晚美股全线跌，A股你又有理由了,看今天是诱多还是直接跌,4.42E+15,2.8年,3,,
272454,2018/11/4 10:53,4,明天是涨还是跌[大笑][大笑][大笑][胜利],明天是涨还是跌,2.83E+15,1.9年,8,,
639457,2018/6/20 11:01,0,快厂进快出,快厂进快出,5.22E+15,2年,5,,
621021,2018/6/27 10:03,2,加油破2800,加油破2800,3.42E+15,1.3年,4,,
568687,2018/7/11 9:47,0,台风登陆，从强台减弱为中台了,台风登陆，从强台减弱为中台了,2.64E+15,11个月,4,,
530111,2018/8/1 14:19,2,你们当三连阳是假的,你们当三连阳是假的,5.08E+15,4.5年,3,,
602199,2018/7/2 14:09,0,踩死我了，啊！,踩死我了，啊！,1.66E+15,5.7年,6,,
691872,2018/5/30 10:28,1,根本停不下来,根本停不下来,3.71E+15,2.4年,4,,
442634,2018/8/31 9:28,5,说句实话：天天这么阴跌，不如3年前股灾来的痛快！,说句实话：天天这么阴跌，不如3年前股灾来的痛快！,8.72E+15,1.8年,4,,
73772,2019/2/11 22:59,2,大盘新高，个股百分之80都在新低处徘徊。真会忽悠。,大盘新高，个股百分之80都在新低处徘徊。真会忽悠。,5.10E+15,2.8年,5,,
685939,2018/6/1 9:28,1,咳，特朗普又开始了，离场避避风头,咳，特朗普又开始了，离场避避风头,6.71E+15,5.2年,6,,
766225,2018/3/29 10:53,0,你^_^空拉大盘指数的游戏,你^_^空拉大盘指数的游戏,8.78E+15,1.4年,5,,
577743,2018/7/6 11:43,0,底？等着吧！,底？等着吧！,4.65E+15,1.2年,4,,
688869,2018/5/30 15:10,0,入场胜率不足四分之一！,入场胜率不足四分之一！,2.18E+15,2.1年,7,,
278158,2018/10/31 16:13,2,一句话 人家加息你减息人民币下跌正常,不要拿人民币说事情正常不过,1.55E+15,5.6年,7,,
631966,2018/6/22 8:48,1,这样子还在发行新股，我感觉是为了让大家继续保持仓位以便去打新，用这渺茫的万分之一,这样子还在发行新股，我感觉是为了让大家继续保持仓位以便去打新，用这渺茫的万分之一概率吸引广大群众,1.06E+15,1.7年,2,,
365023,2018/10/8 9:28,0,人家十天升后跌回，A股一下跌2%[怒],人家十天升后跌回，A股一下跌2%,6.74E+15,4.1年,2,,
601059,2018/7/2 14:26,1,只能买房了，股市完不成了,只能买房了，股市完不成了,8.14E+15,3.3年,5,,
233041,2018/11/26 11:11,1,香港怎么回事 暴涨啊,香港怎么回事暴涨啊,6.70E+15,2.7年,4,,
589025,2018/7/4 15:03,0,看来2014年的2000点才是终点,看来2014年的2000点才是终点,8.73E+15,2.4年,4,,
259019,2018/11/9 20:08,0,没见低点谁都不敢拿了吧！[微笑]有人要！,没见低点谁都不敢拿了吧！有人要！,3.70E+15,1.1年,4,,
415259,2018/9/10 14:13,5,当炒股成了祈祷钱亏点时，只能说，生命如此宝贵，请远离股市,当炒股成了祈祷钱亏点时，只能说，生命如此宝贵，请远离股市,7.88E+15,5.9年,4,,
284378,2018/10/29 12:47,0,让中小盘涨回去吧，股市无力，汇市容易做空。中小盘才是股市活力之处。,让中小盘涨回去吧，股市无力，汇市容易做空。中小盘才是股市活力之处。,6.34E+15,11个月,4,,
469857,2018/8/20 10:13,0,必破2600，立贴为证,必破2600，立贴为证,5.24E+15,9.4年,3,,
396015,2018/9/14 10:01,2,大家都认为有饭吃时，实际上就是那一小碗，别做梦了,大家都认为有饭吃时，实际上就是那一小碗，别做梦了,9.80E+15,6.2年,6,,
649056,2018/6/19 11:24,1,呵呵了 全部割肉，清仓了，改天消户。,呵呵了全部割肉，清仓了，改天消户。,7.51E+15,8年,4,,
127243,2019/1/4 9:31,0,没救了,没救了,7.25E+15,1.3年,3,,
129485,2019/1/3 14:36,0,这个位置，套利的大资金都知道，可以杀进来，因为铁定要护一下。那好套利资金明早就跑,这个位置，套利的大资金都知道，可以杀进来，因为铁定要护一下。那好套利资金明早就跑。大盘怎么好的了。你个垃圾就不能让市场自己走吗。死垃圾。,2.73E+15,1.2年,4,,
305272,2018/10/22 9:55,1,这年头还是要做到“手中无股，心中有股”比较好，心系股市观经济风云。,这年头还是要做到“手中无股，心中有股”比较好，心系股市观经济风云。,2.47E+15,5.2年,5,,
332346,2018/10/16 11:08,0,又跌了跟跌,又跌了跟跌,5.82E+15,5.9年,7,,
518789,2018/8/3 13:42,0,房地产遏咽喉的问题越来越凸显。感觉这么玩下去只有思聪和许老板能赢了。,房地产遏咽喉的问题越来越凸显。感觉这么玩下去只有思聪和许老板能赢了。,7.95E+15,4.8年,5,,
514377,2018/8/6 11:23,7,天天跳水比赛，看谁跳的没水花,天天跳水比赛，看谁跳的没水花,7.29E+15,3.9年,5,,
165606,2018/12/24 14:52,0,你这样真的好吗？,你这样真的好吗？,1.77E+15,10个月,6,,
665301,2018/6/13 10:53,1,爆仓了吗？,顶住啊！,2.83E+15,1.6年,4,,
213480,2018/12/5 9:31,0,国家队开始表演,国家队开始表演,5.82E+15,4个月,2,,
181647,2018/12/19 13:39,1,今天的成交量不足700亿,今天的成交量不足700亿,5.48E+15,3.2年,4,,
457392,2018/8/23 14:31,0,因果关系（种因得因，种果得果）,因果关系（种因得因，种果得果）,2.62E+15,2年,5,,
760800,2018/4/4 13:51,0,港股比A股跌得凶。,港股比A股跌得凶。,1.23E+15,4.3年,7,,
690202,2018/5/30 13:39,1,股东个人减持金额超两亿，需交90%重税，5%归国家，85%补充公司流动资金,股东个人减持金额超两亿，需交90%重税，5%归国家，85%补充公司流动资金,2.42E+15,4年,6,,
192869,2018/12/14 10:48,1,2638是以后的高点了[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][,2638是以后的高点了,8.09E+15,11个月,5,,
130834,2019/1/3 13:14,0,[怒]不是强拉券商军工，2449早就破了。。。,不是强拉券商军工，2449早就破了。。。,4.43E+15,3.2年,6,,
707154,2018/5/17 20:21,0,放心吧，明天会涨的，知道为什么？三个英文字母，自行补脑,放心吧，明天会涨的，知道为什么？三个英文字母，自行补脑,6.39E+15,4.2年,6,,
708724,2018/5/17 8:07,0,受昨天欧美股市普涨影响，日韩股市开盘涨0.4%以上，矮股会如何？,受昨天欧美股市普涨影响，日韩股市开盘涨0.4%以上，矮股会如何？,9.27E+15,4.2年,4,,
217088,2018/12/3 12:24,0,今天的跳空缺口会回补吗？,今天的跳空缺口会回补吗？,4.08E+15,4.4年,6,,
712070,2018/5/14 14:36,2,悲哀啊,悲哀啊,8.86E+15,3.7年,5,,
79947,2019/1/31 14:14,1,中国股市阳痿,中国股市阳痿,9.76E+15,1.3年,4,,
54570,2019/2/25 1:14,1,东方园林难道要复制东方通信吗？,但愿如此,2.44E+15,2年,5,,
381529,2018/9/19 14:03,1,都特么生孩子来起名，给你起完了还不用，有意思么？,都特么生孩子来起名，给你起完了还不用，有意思么？,2.54E+15,3.4年,4,,
507695,2018/8/7 10:25,2,别忘了A股市场还有一个MSCI的主力军,MSCI作为外来资金，他们可以做多，当然也可以做空。联想最近那些事还不明白吗,2.64E+15,1.8年,3,,
10235,2019/3/11 8:39,0,重头戏在5G，人工智能，边缘计算，精准医疗，免疫医疗，农牧渔业，教育娱乐，，，，,重头戏在5G，人工智能，边缘计算，精准医疗，免疫医疗，农牧渔业，教育娱乐，，，，总之大金融不能领涨,7.27E+15,1.4年,4,,
24354,2019/3/7 9:34,2,今天大跌，哈哈,,9.70E+15,3.4年,6,,
186346,2018/12/18 10:36,0,机构真面目暴露无遗,机构真面目暴露无遗,5.24E+15,4个月,3,,
364718,2018/10/8 9:54,1,刚好一点，又来发新股，外围利空，这下，又没有希望了,刚好一点，又来发新股，外围利空，这下，又没有希望了,1.13E+15,2年,6,,
588539,2018/7/4 17:48,0,这市道会不会破2000，大有可能性,这市道会不会破2000，大有可能性,8.94E+15,3.9年,6,,
555004,2018/7/18 11:07,0,:补缺开始,:补缺开始,8.66E+15,1.1年,4,,
257667,2018/11/12 13:20,3,今天只是下跌后的一次反抽,今天只是下跌后的一次反抽,5.99E+15,1.4年,3,,
439397,2018/8/31 14:54,0,每天成交千亿，控制的真好。,每天成交千亿，控制的真好。,5.34E+15,3.9年,6,,
108542,2019/1/16 14:20,0,涨的真累了,涨的真累了,3.65E+15,7年,4,,
283627,2018/10/29 13:14,1,快乐,快乐,6.16E+15,3.8年,4,,
25127,2019/3/6 19:35,7,有句话叫身在牛市而不自知！,有句话叫身在牛市而不自知！,5.96E+15,3.4年,8,,
337690,2018/10/14 17:35,3,反弹一触即发！,反弹一触即发！！！！,3.42E+15,1.2年,4,,
21936,2019/3/7 14:40,0,2007年涨到6000点也没这样涨过，也不时有调整，难道是国家队完全控盘了，这也,2007年涨到6000点也没这样涨过，也不时有调整，难道是国家队完全控盘了，这也不符合股市运行规律,4.68E+15,1.1年,4,,
124626,2019/1/4 14:22,0,还要叠加周末利好消息，才会有起色,还要叠加周末利好消息，才会有起色,1.46E+15,11个月,4,,
727990,2018/4/26 13:46,0,工业互联网龙头，满上了！,工业互联网龙头，满上了！,2.66E+15,2.8年,4,,
25439,2019/3/6 21:39,65,股海多娇：两会为A股带来政策红包，关注后市两大热点主线。 周三沪深两市双双高开，,股海多娇：两会为A股带来政策红包，关注后市两大热点主线。周三沪深两市双双高开，随后市场维持宽幅震荡，尾盘走强，创业板指波动较大，一度跳水翻绿。由盘面上来看，早盘券商板块卷土重来，快速走高，带领大金融板块集体拉升，随后创投股砸盘，近端次新快速崛起，汽车板块异动拉升，钢铁板块强势走高，两市震荡加剧；午后，沪深两市呈现冲高回落态势，黄金股集体异动，市场避险情绪渐起。整体而言，市场震荡中前行，后市上行趋势犹存。国家实施大规模减税降费，机构测算，包括半导体、军工、自动化设备、光伏锂电等中高端设备企业将明显受益于减税政策措施。全年减轻企业税收和社保缴费负担近2万亿元。本届两~会的政策红包巨大，且很多是长期性、实质性政策，对市场的影响长远，A股长期空间或已打开。短期来看，在科创板加速推进下，管理层一再强调加大对民营企业的支持，优先发展一批有核心竞争力的科技企业的政策暖风下，科技主线只要稍有催化剂便能产生牛股，有望在后市成为牛股集中营。今日市场呈现宽幅震荡式走强，由日线级别来看，上证指数重心上移，尽管经过震荡行情，但5日均线强势上行趋势仍在。尤其技术上过大的乖离率已有一定修复，加上市场增量资金入市后，市场活跃度在近期明显提升。由技术指标MACD来看，市场仍处于强势红柱区域，金叉态势仍有延续，KDJ三线呈现高位态势，两指标共振，市场强势格局有望进一步延续，但看到RSI显示指数处于超买区域，建议谨慎对待。今日市场整体维持宽幅震荡走强，近期市场在一系列政策与资金利好推动下，已经走出了趋势性行情，由最初的超跌反弹向现在的中级反弹行情演变，市场热情被点燃。在此行情趋势下，建议关注两大热点主线：本届两会政策红包巨大，且多是长期的、实质性利好政策，因此相关受益个股值得重点关注；鉴于近期市场特点，金融、科技以外的板块，仍处于底部区间，建议投资者继续关注超跌绩优个股，短线市场人气个股，此时建议谨慎追高，谨防回调。多娇认为，没有诱多过程行情不会结束。近期市场持续主升，看空被反复打脸。在主升阶段就是这样，下车容易上车难。对于投资者来说，就是不能在主升阶段踏空，因为这是错过最好的赚钱机会。大盘临近前高后主力资金通过权重控制盘口耐心洗盘，市场走势稳健，量价配合理想，每次诱空回洗都带来更多资金入场，最终在券商板块带动下再创新高，上涨空间打开了。因券商板块开始之前分析的阶段三浪主升，主升三浪结束了才会有小四浪调整，再运行诱多性质的五浪拉升，才会结束行情。从这个角度来讲，大盘离结束行情暂无技术因素支持逻辑。每一轮行情，最后都会有诱多或天量出现才会结束行情。诱空体现在量价背离和Ｋ线萎缩等信号上，而天量则是远超之前的均量，很显然目前市场没有这些信号出现。诱空出货的最好时机，通常都\u3000要跟重大利好配合实现。综合来看，最佳的时点一是毛衣谈判达成协议公布之时，另一个科创板正式开通之时。大家结合时间周期再结合前述的诱多时点因素，就应该对这一轮行情的运行节奏心里有个数了。超级大主力资金运作的行情，永远都是进出都有充足的策略的，这一点是大多数中小投资者所无法想象的。牛股不言顶，比整天猜指数想当然更有意义的是捕捉牛股。在牛市中不珍惜自己的筹码，很容易“踏空”，而“踏空”以后的心态，很容易崩掉，进而做出错误的选择，“追涨杀跌”也就会发生，甚至是恶性循环。所以，在牛市阶段，当“捂股”就要“捂股”。不要过度的在意那些技术、指标之类的，只有当出现了明显的空方指示时再选择卖掉。要做到“捂”过主升浪。而在这个阶段，作为普通投资者，“捂股”合适吗？不能说是合适与不合适，需要分析持股的上市公司。如果是价值股，那么就能够持续“捂股”，就算是继续下跌，也不用过于担心，毕竟价值摆在那里。但是如果是投机股呢？就要看综合因素了。（个人观点，效仿自负）。,5.94E+15,5.4年,9,,
424801,2018/9/6 14:56,4,是不是这大半年资金全进美股了？？？？,是不是这大半年资金全进美股了？？？？,6.80E+15,1.7年,5,,
54547,2019/2/25 2:05,0,切，早承认编的不就结了，害俺大半夜想出个活见鬼,切，早承认编的不就结了，害俺大半夜想出个活见鬼,3.33E+15,11个月,3,,
694047,2018/5/29 14:34,0,CNM准时跳水,准时跳水,8.73E+15,7.1年,4,,
165463,2018/12/24 15:09,0,相信大家的钱都是辛苦赚来的，我也记录一下自己韭菜的股海生涯。8月份入市。（PS：,相信大家的钱都是辛苦赚来的，我也记录一下自己韭菜的股海生涯。8月份入市。（PS：今天割肉了一些，因为对选股有了重新的认识）,5.25E+15,8个月,4,,
26455,2019/3/6 14:13,0,废了，机构一唱多，就是下套时啊！真是没记性啊,废了，机构一唱多，就是下套时啊！真是没记性啊,3.37E+15,3个月,3,,
616734,2018/6/27 14:30,1,哈哈哈哈哈,哈哈哈哈哈,4.80E+15,2年,4,,
667254,2018/6/12 10:21,0,警惕采取各种各样措施压价挤泡沫合理回归市盈率的决心坚定不移毫不动摇！必须相向而行,供参考,7.39E+15,5.9年,8,,
95193,2019/1/24 14:12,0,本门主早就告诉你们》股灾底论宏观经济与技术 (2018-10-11 预测门《命运,本门主早就告诉你们》股灾底论宏观经济与技术(2018-10-11预测门《命运天书》盘操手chenkalvin2018-10-11股灾底论宏观经济与技术。上证指数，深成指数A股从全天交易量能上看……根本没有多头……也就是说破位20年价值底后……市场已经因为最近的房地惨……假药停，华业债……事件……地方垃圾债……等等因素加之贸易摩擦………消耗殆尽多头信心……深成指数因为多家民营企业国有化兼并收购，数家企业陷入资金流断裂……地产行业的深圳楼市断供暴跌40%之类现象很可能会发生……因此这些不确定的经济前景下，连美十年期债利率飙升，证明导致美国信贷资金流也紧张了，各国撤离美元资产……美股崩溃800点，纳斯达克指数暴跌4%形成了一个顶部破位的断头闸刀……国际原油周线级别二次顶背离……形成即将破位20日生命线。英国富时指数……德国指数均是熊图。英镑贬值5%，欧元贬值5%，国际金价回到5年线……这些预示着一周经济周期的不景气……宏观格局前景演变堪忧，再加上如此高的成品油价格，物流成本，商业租金成本……市场经济驱动艰难。所以这个技术面与经济周期预判来说……还有很长时间的低迷时期。,3.49E+15,9.9年,10,,
101712,2019/1/21 10:05,0,你家指数真棒,你家指数真棒,1.19E+15,3.9年,6,,
139181,2019/1/2 9:37,0,[大笑][大笑][大笑]买了茅台8个点,买了茅台8个点,8.94E+15,3.5年,7,,
693522,2018/5/29 15:07,0,一直在调整，从未敢加仓,一直在调整，从未敢加仓,7.65E+15,3.5年,4,,
629553,2018/6/23 9:37,2,五年之内看到06年高点,五年之内看到06年高点,1.78E+15,3.5年,3,,
444440,2018/8/30 14:08,0,说准了，今天变盘，肯定跌啊！,说准了，今天变盘，肯定跌啊！,2.33E+15,9.3年,5,,
451940,2018/8/27 14:25,0,今天2000股在2个点以内，明天最少2500个股在2个点以内，行情不强，后市走弱,今天2000股在2个点以内，明天最少2500个股在2个点以内，行情不强，后市走弱必然,4.45E+15,2年,5,,
589475,2018/7/4 14:29,1,今天尾盘应该不拉一下了吧，要在昨天留下的下引线处磨一磨了。,今天尾盘应该不拉一下了吧，要在昨天留下的下引线处磨一磨了。,5.35E+15,8个月,1,,
666183,2018/6/12 13:45,1,上证新低了有些个股明显高位哦。,也应该,7.96E+15,3.4年,6,,
266369,2018/11/7 14:43,0,散户要是能做空就好了，最近买哪个哪个跌，卖哪个哪个涨。,散户要是能做空就好了，最近买哪个哪个跌，卖哪个哪个涨。,1.65E+15,2.8年,5,,
16112,2019/3/8 14:04,2,跌了怕，涨了又担心，干脆回家带小孩，投机倒把要不得。,跌了怕，涨了又担心，干脆回家带小孩，投机倒把要不得。,3.88E+15,1.7年,4,,
508189,2018/8/7 10:24,0,2700又破了,,3.36E+15,8.4年,8,,
205344,2018/12/7 13:53,2,未来的创业板一千点左右，任何吹都是没有用的。,未来的创业板一千点左右，任何吹都是没有用的。,2.23E+15,3.3年,4,,
423375,2018/9/7 9:58,1,目前所有的靴子落地！该反弹了！,目前所有的靴子落地！该反弹了！,3.25E+15,5.7年,5,,
623063,2018/6/26 12:14,0,下午可能翻红,下午可能翻红,8.54E+15,3.3年,3,,
62226,2019/2/20 14:34,0,再收个十字星明天就热闹了,再收个十字星明天就热闹了,2.40E+15,4.5年,6,,
557688,2018/7/17 10:14,0,完蛋了,完蛋了,9.78E+15,4.6年,6,,
257233,2018/11/12 20:02,0,我今天挣一万 元,然后把货卖给了星期五卖给我的人毕竟人家两天在吧里天天自嗨大盘要狂跌非常舒服这些韭菜来回亏钱,8.95E+15,3.8年,5,,
754019,2018/4/12 12:47,0,A股最大特色就是不用担心没有低吸机会，因为时时刻刻都是机会[胜利][胜利][胜利,A股最大特色就是不用担心没有低吸机会，因为时时刻刻都是机会,4.88E+15,4年,4,,
333302,2018/10/16 10:45,0,卧蚕，天天亏，有存在的必要吗？,卧蚕，天天亏，有存在的必要吗？,3.84E+15,3.4年,7,,
343414,2018/10/11 17:28,0,沪深两市，时隔三年惊现千股跌停[不屑][不屑][不屑][不屑][不屑][不屑][,沪深两市，时隔三年惊现千股跌停,9.64E+15,4.1年,4,,
658015,2018/6/15 11:13,3,继续跌哦，不要停！呵呵[微笑][微笑][鼓掌][鼓掌][赞][赞][胜利][胜利,继续跌哦，不要停！呵呵,8.04E+15,2年,4,,
333833,2018/10/15 22:11,4,现在是秋天，等过了秋天，冬天就到了。冬天快到了，春天还远吗？,现在是秋天，等过了秋天，冬天就到了。冬天快到了，春天还远吗？,5.55E+15,6.8年,4,,
738940,2018/4/19 14:35,0,汽车在没有实现完全的自动驾驶技术之前，必须强制安装自动安全控制系统。,汽车在没有实现完全的自动驾驶技术之前，必须强制安装自动安全控制系统。,1.69E+15,1.3年,6,,
556841,2018/7/17 10:59,2,出货难,,3.36E+15,8.4年,8,,
421672,2018/9/7 11:39,4,港股大跌，又创新低！,目前跌1.03％,2.28E+15,4.3年,7,,
711453,2018/5/14 20:01,0,明天上午诱多，下午反杀,极限诱多位置3242，如果真到这个点位补缺口，我都会怀疑是不是诱多。按理下月洋人才进场抄底，如果明天在蓝筹名单公布后来一轮蓝筹上升行情，那指数涨几百点不在话下，但这样的话，洋人就抄不了底，人家就不会进场，所以基本面要求，明天不能涨，只能跌。技术面上，3230到3250之间有多个重大技术压力位，需要天量冲关，要么时间换空间，磨过去，怎么看也不太可能明天具备这样的冲关动能，当然，如果明天开盘前来个降息什么的利好，当我没说。资金面，一个字，紧，更何况富士康马上要拿走小三百亿了,9.40E+15,1.7年,4,,
344962,2018/10/11 14:44,1,千股跌停重现江湖！！,千股跌停重现江湖！！,4.71E+15,5.9年,2,,
137683,2019/1/2 10:21,7,好好赚钱还债，远离A股，好好生活,新的一年好好赚钱还债，远离A股，好好生活,9.10E+15,3.4年,4,,
236405,2018/11/23 14:40,0,反弹结束下探2200再买了,反弹结束下探2200再买了,3.62E+15,1.3年,4,,
249414,2018/11/19 8:38,2,二十六年老手实盘第四周。,上证指数才突破周线上轨，本周初冲高回踩六十线与周线上轨，上证周一震荡上攻，随后几天回落60线，夯实2675的突破有效，看是否守住60线，守住概率大然后再起。证监会周末决定长生退市严重打击了炒作垃圾股的资金，会导致垃圾股炒作全线退潮。\u3000这里站稳收2675之上不是买点，会套住追高空仓那批韭菜几天，创投，券商之类的热点板块主流股另议。本人求稳，从不追高打板，本金安全第一位，收益率并不高，不以追求收益率为第一目标，实盘一年翻倍即可。,9.27E+15,9.2年,8,,
400845,2018/9/12 22:40,0,只要跌下来就有人大量买，越来越喜欢这样的市场了,只要跌下来就有人大量买，越来越喜欢这样的市场了,3.60E+15,3.4年,1,,
235667,2018/11/23 16:02,0,芳草天！,芳草天！,2.98E+15,1.9年,3,,
65271,2019/2/18 19:00,0,利好深港通？,利好深港通？,3.10E+15,3.7年,4,,
